height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,outcome
10.0,?,?,?,0.257,0.6679999999999999,1.82,226.0,588.0,124.0,1
8.0,40.0,320.0,5.0,0.409,0.997,2.22,131.0,319.0,59.0,1
9.0,93.0,837.0,10.333,0.229,0.7340000000000001,?,192.0,614.0,122.0,1
11.0,?,242.0,2.0,0.603,0.888,8.59,146.0,215.0,17.0,1
17.0,11.0,187.0,0.647,0.417,0.647,9.75,78.0,121.0,8.0,1
10.0,170.0,1700.0,17.0,0.499,?,4.35,849.0,1577.0,195.0,1
10.0,10.0,100.0,1.0,0.5,0.53,50.0,?,53.0,1.0,1
8.0,?,96.0,1.5,0.438,1.0,2.0,42.0,96.0,21.0,1
?,13.0,91.0,1.857,0.363,1.0,1.94,33.0,91.0,17.0,1
8.0,119.0,952.0,14.875,0.337,0.92,1.7,321.0,876.0,?,1
6.0,97.0,582.0,16.167,0.299,0.701,1.85,174.0,408.0,94.0,1
12.0,302.0,3624.0,25.167,0.199,0.795,?,721.0,2880.0,429.0,1
11.0,8.0,88.0,0.727,0.261,1.0,2.09,23.0,88.0,11.0,1
5.0,5.0,25.0,1.0,0.4,0.52,10.0,10.0,13.0,1.0,1
9.0,13.0,?,1.444,?,0.88,3.26,62.0,103.0,19.0,1
10.0,?,180.0,?,0.539,0.8109999999999999,8.82,97.0,146.0,11.0,1
12.0,116.0,1392.0,9.667,0.331,?,2.62,461.0,1053.0,176.0,1
14.0,433.0,6062.0,30.929,0.355,0.5720000000000001,4.44,2152.0,3467.0,485.0,1
8.0,298.0,2384.0,37.25,0.138,0.5920000000000001,?,329.0,1412.0,278.0,1
2.0,17.0,34.0,8.5,0.588,0.971,6.67,20.0,33.0,3.0,0
9.0,97.0,873.0,10.778,0.455,0.939,2.28,397.0,820.0,174.0,1
9.0,77.0,693.0,8.556000000000001,0.251,?,1.87,?,388.0,?,1
8.0,4.0,32.0,0.5,0.25,0.344,8.0,8.0,11.0,1.0,1
8.0,24.0,192.0,3.0,0.438,0.8390000000000001,1.95,84.0,161.0,43.0,1
?,20.0,200.0,2.0,0.485,?,8.82,97.0,136.0,11.0,1
8.0,62.0,496.0,7.75,0.29600000000000004,0.8690000000000001,1.81,?,431.0,81.0,1
7.0,112.0,784.0,16.0,0.168,0.667,1.25,132.0,523.0,106.0,1
9.0,123.0,1107.0,13.667,0.39,0.996,2.82,432.0,1103.0,153.0,1
9.0,33.0,297.0,3.667,?,0.8420000000000001,2.24,112.0,250.0,50.0,1
2.0,537.0,1074.0,268.5,0.507,0.528,181.33,544.0,567.0,3.0,0
7.0,35.0,245.0,5.0,?,0.755,2.38,100.0,185.0,42.0,1
8.0,25.0,200.0,3.125,0.38,0.795,1.81,76.0,159.0,?,1
8.0,8.0,64.0,1.0,0.234,?,2.5,15.0,61.0,6.0,1
7.0,175.0,?,25.0,0.337,0.991,1.87,413.0,1214.0,221.0,1
9.0,82.0,738.0,9.111,0.37,0.924,2.39,?,682.0,?,1
7.0,36.0,252.0,5.143,0.278,0.937,1.25,70.0,236.0,56.0,1
7.0,48.0,336.0,6.857,0.268,0.652,1.61,90.0,219.0,56.0,1
9.0,22.0,198.0,2.444,0.227,0.934,1.61,45.0,185.0,28.0,1
6.0,14.0,?,2.333,0.274,0.893,1.64,23.0,75.0,14.0,1
?,12.0,96.0,1.5,0.375,0.792,2.57,36.0,76.0,14.0,1
7.0,?,98.0,2.0,0.327,1.0,1.6,32.0,98.0,20.0,1
8.0,16.0,128.0,2.0,0.383,0.7809999999999999,1.69,49.0,100.0,29.0,1
?,25.0,225.0,2.778,0.378,0.938,2.13,85.0,211.0,40.0,1
9.0,97.0,873.0,10.778,0.328,0.921,1.77,286.0,804.0,162.0,1
7.0,11.0,77.0,1.571,0.312,1.0,1.33,24.0,77.0,18.0,1
4.0,93.0,372.0,23.25,0.312,0.763,1.66,116.0,284.0,70.0,1
7.0,19.0,133.0,2.714,0.331,0.7290000000000001,1.69,44.0,97.0,26.0,1
5.0,?,550.0,22.0,0.547,0.556,100.33,301.0,306.0,3.0,0
7.0,231.0,1617.0,33.0,0.26,?,1.71,420.0,1035.0,246.0,1
1.0,17.0,17.0,17.0,0.765,1.0,3.25,13.0,17.0,4.0,0
9.0,32.0,288.0,3.556,0.302,0.674,2.17,87.0,194.0,40.0,1
7.0,31.0,217.0,4.4289999999999985,0.313,0.853,1.58,68.0,185.0,43.0,1
9.0,169.0,?,18.778,0.353,0.742,2.53,537.0,1129.0,212.0,1
16.0,227.0,3632.0,?,0.41,0.731,4.97,1490.0,2654.0,?,1
9.0,16.0,144.0,1.778,0.382,0.743,2.29,55.0,107.0,24.0,1
22.0,71.0,1562.0,3.227,0.499,0.836,10.99,780.0,1306.0,71.0,1
11.0,552.0,6072.0,50.182,0.816,0.816,4955.0,4955.0,4955.0,1.0,0
22.0,26.0,572.0,1.182,0.28300000000000003,0.918,1.93,?,525.0,84.0,1
11.0,357.0,3927.0,32.455,?,0.823,1.55,845.0,3232.0,546.0,1
11.0,23.0,253.0,?,?,0.8340000000000001,?,148.0,211.0,18.0,1
9.0,102.0,918.0,?,0.35700000000000004,0.867,?,328.0,796.0,?,1
9.0,488.0,4392.0,54.222,?,0.343,1.28,326.0,?,254.0,1
1.0,23.0,23.0,23.0,0.348,1.0,1.6,?,23.0,5.0,0
1.0,8.0,8.0,8.0,0.875,1.0,7.0,?,8.0,1.0,0
?,46.0,460.0,4.6,0.3,0.604,2.09,138.0,278.0,?,1
6.0,?,408.0,11.333,0.172,0.931,1.25,70.0,380.0,56.0,1
9.0,46.0,414.0,?,0.338,0.872,1.67,140.0,361.0,84.0,1
14.0,38.0,532.0,2.714,0.227,?,2.95,121.0,449.0,41.0,1
9.0,331.0,2979.0,36.778,0.222,0.69,1.57,661.0,2056.0,421.0,1
7.0,40.0,280.0,5.714,0.25,0.8320000000000001,1.59,70.0,233.0,44.0,1
7.0,?,245.0,5.0,0.34700000000000003,0.7709999999999999,1.52,85.0,189.0,56.0,1
9.0,99.0,891.0,?,0.21,0.778,1.39,187.0,693.0,135.0,1
7.0,80.0,560.0,11.429,0.155,0.698,1.18,87.0,391.0,74.0,1
14.0,254.0,3556.0,18.143,0.377,0.569,4.72,1341.0,2022.0,284.0,1
33.0,180.0,5940.0,5.455,0.236,?,?,1400.0,3627.0,835.0,1
7.0,22.0,154.0,3.143,0.156,0.519,1.6,24.0,?,15.0,1
12.0,66.0,792.0,5.5,0.402,0.78,3.03,318.0,618.0,?,1
28.0,137.0,3836.0,4.893,0.265,0.564,5.05,1016.0,2163.0,201.0,1
8.0,36.0,288.0,4.5,0.465,0.885,2.13,134.0,255.0,63.0,1
12.0,?,84.0,0.583,?,0.583,3.6,?,49.0,5.0,1
10.0,11.0,110.0,?,0.373,1.0,1.58,41.0,110.0,26.0,1
8.0,?,256.0,4.0,?,0.898,1.81,103.0,230.0,57.0,1
8.0,50.0,400.0,6.25,0.253,0.8,2.3,?,320.0,44.0,1
9.0,73.0,657.0,8.111,0.298,0.627,2.55,196.0,412.0,77.0,1
1.0,58.0,58.0,58.0,0.845,1.0,?,?,58.0,5.0,0
8.0,7.0,56.0,0.875,0.304,0.946,1.55,17.0,53.0,11.0,1
1.0,9.0,9.0,9.0,0.778,1.0,?,7.0,9.0,1.0,0
8.0,59.0,472.0,7.375,0.307,0.775,1.84,145.0,366.0,79.0,1
5.0,12.0,60.0,?,0.2,0.467,1.71,12.0,28.0,7.0,1
?,52.0,520.0,5.2,0.298,0.752,2.09,155.0,391.0,74.0,1
7.0,?,686.0,14.0,0.254,0.608,1.53,174.0,417.0,114.0,1
8.0,?,192.0,3.0,?,0.688,2.21,62.0,132.0,28.0,1
?,100.0,1100.0,9.091,?,?,3.04,502.0,?,165.0,1
7.0,13.0,91.0,1.857,0.363,0.934,2.2,33.0,?,15.0,1
16.0,90.0,1440.0,5.625,0.197,0.77,1.39,283.0,1109.0,204.0,1
14.0,284.0,3976.0,20.286,?,0.54,?,1453.0,2147.0,285.0,1
11.0,13.0,143.0,1.182,0.42,0.979,2.22,?,?,27.0,1
7.0,31.0,?,4.4289999999999985,?,0.71,1.51,68.0,154.0,45.0,1
7.0,43.0,301.0,6.143,0.292,0.85,1.33,88.0,256.0,66.0,1
9.0,5.0,45.0,0.556,0.378,0.933,2.83,17.0,42.0,6.0,1
6.0,135.0,810.0,22.5,0.21,0.736,1.37,170.0,596.0,124.0,1
9.0,20.0,180.0,?,0.35,0.728,1.91,63.0,131.0,33.0,1
2.0,21.0,42.0,10.5,0.452,1.0,6.33,19.0,42.0,3.0,0
?,24.0,48.0,12.0,0.354,1.0,3.4,17.0,48.0,5.0,0
7.0,65.0,455.0,?,0.215,0.7979999999999999,1.38,98.0,363.0,71.0,1
7.0,3.0,21.0,0.429,0.5710000000000001,1.0,3.0,12.0,21.0,4.0,1
4.0,115.0,460.0,28.75,0.426,0.487,17.82,196.0,224.0,11.0,0
5.0,8.0,40.0,1.6,0.35,0.675,4.67,14.0,27.0,3.0,1
11.0,8.0,88.0,0.727,0.58,1.0,5.1,51.0,88.0,10.0,1
3.0,?,21.0,2.333,0.619,?,13.0,13.0,13.0,1.0,1
10.0,?,840.0,8.4,0.279,0.8959999999999999,1.65,234.0,?,142.0,1
8.0,23.0,?,2.875,0.337,0.7829999999999999,1.94,62.0,144.0,32.0,1
6.0,?,102.0,2.833,0.245,0.804,1.39,25.0,82.0,18.0,1
7.0,21.0,147.0,3.0,0.313,0.667,2.09,46.0,98.0,22.0,1
8.0,?,72.0,1.125,0.375,0.889,1.8,27.0,64.0,15.0,1
2.0,98.0,196.0,49.0,0.48,0.653,9.4,94.0,128.0,10.0,0
8.0,184.0,1472.0,23.0,0.237,0.777,1.64,349.0,1144.0,213.0,1
9.0,130.0,1170.0,14.444,0.513,?,2.86,?,1082.0,210.0,1
?,31.0,217.0,4.4289999999999985,?,0.88,1.97,?,191.0,33.0,1
28.0,31.0,868.0,1.107,?,0.745,7.49,427.0,647.0,57.0,0
6.0,19.0,114.0,3.167,0.307,0.904,1.59,35.0,?,22.0,1
?,?,275.0,2.273,0.298,0.8109999999999999,2.05,82.0,?,40.0,1
10.0,251.0,2510.0,25.1,?,0.708,1.77,705.0,1776.0,398.0,1
7.0,36.0,252.0,5.143,0.456,0.98,2.05,115.0,247.0,56.0,1
6.0,4.0,24.0,0.667,0.542,1.0,1.86,13.0,24.0,7.0,1
9.0,169.0,?,18.778,0.333,0.726,2.3,507.0,1104.0,?,1
3.0,9.0,27.0,3.0,0.29600000000000004,0.667,2.0,8.0,18.0,4.0,1
10.0,145.0,1450.0,14.5,?,?,1.83,389.0,1083.0,?,1
12.0,103.0,1236.0,8.583,0.353,?,2.55,436.0,895.0,171.0,1
?,121.0,1815.0,8.067,0.428,0.7609999999999999,5.35,776.0,1381.0,145.0,1
10.0,8.0,80.0,?,0.688,1.0,9.17,55.0,80.0,6.0,1
9.0,109.0,981.0,12.111,0.219,0.779,1.67,215.0,764.0,129.0,1
10.0,48.0,480.0,4.8,0.36,0.863,2.16,?,414.0,80.0,1
10.0,108.0,1080.0,10.8,0.297,0.831,1.84,321.0,897.0,174.0,1
?,?,520.0,5.2,0.294,0.675,2.13,153.0,351.0,72.0,1
8.0,12.0,96.0,1.5,0.438,0.927,2.1,?,89.0,?,1
10.0,25.0,250.0,2.5,0.32,0.648,2.0,80.0,162.0,40.0,1
7.0,50.0,350.0,?,0.214,0.96,1.23,75.0,336.0,61.0,1
8.0,?,?,4.875,0.282,0.747,2.0,88.0,233.0,44.0,1
9.0,65.0,585.0,7.222,?,?,1.67,155.0,427.0,93.0,1
5.0,4.0,20.0,0.8,0.65,0.85,3.25,13.0,17.0,4.0,1
12.0,271.0,3252.0,22.583,0.238,0.5710000000000001,1.98,773.0,1857.0,391.0,1
7.0,11.0,77.0,1.571,0.234,0.935,1.64,18.0,72.0,11.0,1
18.0,168.0,3024.0,9.333,0.187,0.73,2.34,564.0,?,241.0,1
6.0,96.0,576.0,16.0,0.26,0.856,1.53,150.0,493.0,98.0,1
?,50.0,?,8.333,0.24,?,1.76,72.0,189.0,41.0,1
8.0,28.0,224.0,3.5,0.299,?,1.6,67.0,217.0,42.0,1
1.0,?,17.0,17.0,0.941,1.0,16.0,16.0,17.0,1.0,0
23.0,?,2714.0,5.13,0.293,0.784,2.06,795.0,2129.0,?,1
11.0,71.0,?,6.455,0.37,0.726,2.41,289.0,567.0,120.0,1
9.0,92.0,828.0,10.222,0.292,0.843,2.05,242.0,698.0,118.0,1
8.0,?,?,0.5,0.438,?,4.67,14.0,21.0,?,1
?,45.0,450.0,4.5,0.282,0.718,1.84,127.0,323.0,69.0,1
37.0,72.0,2664.0,1.946,0.12,0.257,7.64,321.0,685.0,42.0,0
8.0,21.0,168.0,2.625,0.411,0.994,2.56,?,167.0,27.0,1
10.0,?,200.0,2.0,0.54,0.78,9.0,108.0,156.0,12.0,1
3.0,3.0,9.0,1.0,0.778,0.778,7.0,7.0,7.0,1.0,1
11.0,57.0,627.0,5.182,0.343,0.6779999999999999,2.95,215.0,425.0,73.0,1
?,67.0,871.0,?,0.441,0.83,5.19,384.0,723.0,74.0,1
9.0,44.0,396.0,4.8889999999999985,0.24,0.775,1.42,95.0,307.0,67.0,1
6.0,48.0,288.0,8.0,0.316,0.965,1.57,91.0,278.0,58.0,1
9.0,?,369.0,4.556,0.263,0.743,1.41,97.0,274.0,69.0,1
10.0,49.0,490.0,4.9,0.59,0.982,3.11,289.0,481.0,93.0,1
7.0,71.0,497.0,10.143,0.193,0.672,1.43,96.0,334.0,67.0,1
7.0,46.0,?,6.5710000000000015,0.354,0.994,1.46,114.0,?,78.0,1
11.0,8.0,88.0,0.727,0.25,1.0,2.44,22.0,88.0,9.0,1
8.0,45.0,?,5.625,0.469,0.956,2.91,169.0,344.0,58.0,1
15.0,419.0,6285.0,27.933000000000003,?,0.526,4.5,2170.0,3309.0,?,1
10.0,271.0,2710.0,27.1,0.168,0.612,1.29,454.0,1659.0,?,1
5.0,10.0,50.0,2.0,0.28,0.74,7.0,14.0,37.0,2.0,1
1.0,7.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,1.0,1
7.0,20.0,140.0,2.857,?,1.0,1.61,53.0,140.0,33.0,1
9.0,6.0,54.0,0.667,0.5,0.593,13.5,27.0,32.0,2.0,1
?,?,?,2.6,0.246,0.831,1.33,?,54.0,12.0,1
7.0,219.0,1533.0,?,0.195,0.617,1.44,?,946.0,?,1
?,30.0,210.0,?,0.271,0.871,?,57.0,183.0,43.0,1
8.0,14.0,112.0,1.75,0.482,0.759,3.38,54.0,85.0,16.0,1
1.0,28.0,28.0,28.0,0.964,1.0,27.0,27.0,28.0,1.0,0
9.0,?,594.0,7.332999999999998,?,0.7070000000000001,1.42,?,420.0,?,1
7.0,58.0,406.0,8.286,0.202,0.7509999999999999,?,82.0,305.0,35.0,1
5.0,?,480.0,19.2,0.404,0.8170000000000001,2.77,?,392.0,70.0,1
8.0,24.0,192.0,3.0,0.406,0.818,2.23,78.0,157.0,35.0,1
8.0,?,864.0,13.5,0.348,0.868,?,301.0,750.0,182.0,1
54.0,1.0,54.0,0.019,1.0,1.0,54.0,54.0,54.0,1.0,0
?,14.0,112.0,?,0.42,0.848,2.04,47.0,95.0,23.0,1
?,61.0,549.0,6.778,0.213,0.6829999999999999,1.6,117.0,375.0,73.0,1
10.0,10.0,100.0,1.0,0.35,0.89,1.94,35.0,89.0,18.0,1
27.0,115.0,3105.0,4.259,0.293,0.672,2.35,910.0,2087.0,388.0,1
9.0,17.0,?,1.889,0.536,0.915,6.31,82.0,140.0,13.0,1
13.0,38.0,494.0,2.923,0.324,0.935,?,160.0,462.0,42.0,1
13.0,?,65.0,0.385,0.32299999999999995,0.5539999999999999,5.25,21.0,36.0,4.0,0
?,?,?,5.9,0.269,0.69,1.81,159.0,407.0,88.0,1
8.0,11.0,88.0,1.375,0.443,1.0,?,39.0,88.0,24.0,1
9.0,511.0,4599.0,56.778,0.16399999999999998,0.509,?,755.0,2339.0,530.0,1
9.0,376.0,3384.0,41.778,0.225,0.875,?,760.0,2960.0,?,1
?,15.0,105.0,2.143,0.4,0.752,1.83,42.0,79.0,?,1
9.0,20.0,180.0,2.222,0.339,0.872,2.35,61.0,157.0,26.0,1
8.0,17.0,?,2.125,0.309,0.6759999999999999,2.33,42.0,92.0,18.0,1
8.0,79.0,632.0,?,0.316,0.975,1.8,200.0,616.0,111.0,1
8.0,271.0,2168.0,33.875,0.314,0.8190000000000001,?,681.0,1775.0,375.0,1
29.0,32.0,928.0,1.103,0.4320000000000001,0.6890000000000001,6.27,401.0,639.0,64.0,0
13.0,242.0,3146.0,18.615,0.231,0.614,?,726.0,1932.0,?,1
16.0,352.0,5632.0,22.0,0.39,0.738,5.25,2196.0,4157.0,418.0,1
17.0,98.0,1666.0,5.765,0.929,1.0,14.88,1548.0,1666.0,?,1
7.0,12.0,84.0,1.714,0.476,0.81,2.11,40.0,68.0,19.0,1
7.0,?,?,2.714,0.263,0.662,1.35,35.0,88.0,26.0,1
11.0,8.0,88.0,0.727,0.409,0.477,36.0,36.0,42.0,1.0,1
8.0,85.0,680.0,?,0.238,0.687,1.46,162.0,467.0,?,1
12.0,230.0,2760.0,19.167,0.16399999999999998,0.57,3.48,?,?,130.0,1
?,6.0,24.0,1.5,0.542,1.0,1.63,13.0,24.0,8.0,1
9.0,?,180.0,2.222,0.3,0.972,1.74,54.0,175.0,31.0,1
8.0,148.0,1184.0,18.5,0.196,0.718,1.28,?,850.0,181.0,1
8.0,12.0,?,1.5,0.417,0.802,2.11,?,77.0,19.0,1
1.0,8.0,?,8.0,1.0,1.0,8.0,?,8.0,1.0,0
8.0,53.0,424.0,6.625,0.33,0.894,1.63,140.0,379.0,86.0,1
10.0,43.0,430.0,4.3,0.256,0.7070000000000001,1.8,110.0,304.0,61.0,1
8.0,33.0,264.0,4.125,0.326,0.848,2.0,86.0,224.0,?,1
10.0,?,2190.0,21.9,0.153,0.601,?,334.0,1317.0,270.0,1
?,172.0,?,172.0,0.465,1.0,1.04,80.0,172.0,77.0,0
12.0,117.0,1404.0,9.75,0.251,0.635,1.86,353.0,891.0,190.0,1
7.0,7.0,49.0,1.0,0.265,0.612,3.25,13.0,?,4.0,1
8.0,5.0,40.0,0.625,0.375,0.95,1.67,15.0,38.0,9.0,1
11.0,193.0,2123.0,17.545,0.243,0.6829999999999999,1.59,516.0,1451.0,325.0,1
5.0,?,20.0,?,0.45,0.75,2.25,9.0,15.0,4.0,1
8.0,63.0,504.0,7.875,?,0.843,2.41,?,425.0,91.0,1
10.0,79.0,?,7.9,0.324,0.6709999999999999,2.19,?,530.0,117.0,1
8.0,69.0,552.0,8.625,0.312,?,1.91,172.0,465.0,90.0,1
8.0,61.0,488.0,?,0.316,0.967,2.03,154.0,472.0,76.0,1
5.0,12.0,60.0,2.4,0.267,0.733,1.78,16.0,44.0,9.0,1
11.0,251.0,2761.0,22.818,0.355,0.743,?,979.0,2052.0,334.0,1
8.0,16.0,128.0,2.0,0.398,0.695,2.55,51.0,89.0,20.0,0
9.0,180.0,1620.0,20.0,0.374,0.759,2.86,606.0,1230.0,212.0,1
10.0,96.0,960.0,9.6,?,0.8859999999999999,2.49,401.0,851.0,161.0,1
8.0,71.0,568.0,8.875,0.136,0.384,?,77.0,218.0,59.0,1
9.0,120.0,?,13.333,0.331,0.8590000000000001,1.98,358.0,928.0,181.0,1
10.0,44.0,440.0,4.4,0.35,0.957,1.9,154.0,421.0,?,1
11.0,?,88.0,0.727,0.716,1.0,?,63.0,88.0,8.0,1
10.0,44.0,440.0,4.4,0.318,0.87,1.75,140.0,383.0,80.0,1
6.0,217.0,1302.0,36.167,0.25,0.684,1.52,326.0,890.0,214.0,1
7.0,35.0,245.0,5.0,0.404,0.939,1.9,99.0,230.0,52.0,1
8.0,20.0,160.0,2.5,0.394,0.944,2.25,63.0,151.0,28.0,1
15.0,31.0,465.0,?,0.204,0.465,3.96,95.0,216.0,24.0,1
9.0,268.0,2412.0,29.778,0.465,0.6940000000000001,6.3,1122.0,1675.0,178.0,1
38.0,52.0,1976.0,1.368,0.452,0.911,3.49,?,1801.0,256.0,1
11.0,8.0,88.0,0.727,0.375,0.602,4.13,33.0,53.0,8.0,1
7.0,6.0,42.0,0.857,0.452,1.0,1.9,19.0,42.0,10.0,1
11.0,50.0,550.0,4.545,0.255,0.56,1.89,140.0,308.0,74.0,1
7.0,15.0,105.0,2.143,0.229,0.8859999999999999,1.6,24.0,93.0,15.0,1
20.0,39.0,780.0,?,0.232,0.585,3.42,?,456.0,53.0,1
10.0,21.0,210.0,2.1,0.348,0.757,3.17,73.0,159.0,23.0,1
7.0,14.0,98.0,2.0,0.28600000000000003,1.0,1.87,28.0,98.0,15.0,1
7.0,14.0,?,2.0,0.316,0.8270000000000001,1.94,31.0,81.0,16.0,1
7.0,28.0,196.0,4.0,0.28600000000000003,0.7809999999999999,1.56,56.0,153.0,36.0,1
2.0,62.0,124.0,31.0,0.452,0.565,11.2,56.0,70.0,5.0,0
11.0,97.0,1067.0,8.818,0.266,0.635,2.04,284.0,678.0,139.0,1
7.0,?,91.0,1.857,0.297,0.835,1.69,27.0,76.0,16.0,1
7.0,24.0,168.0,3.429,0.232,0.851,1.22,39.0,143.0,32.0,1
9.0,19.0,?,2.111,?,?,8.62,112.0,149.0,13.0,1
11.0,109.0,1199.0,9.909,?,0.62,1.92,281.0,743.0,146.0,1
9.0,40.0,360.0,4.444,0.344,0.6829999999999999,2.07,124.0,246.0,60.0,1
8.0,40.0,320.0,5.0,0.281,0.872,1.45,90.0,279.0,?,1
7.0,?,602.0,12.286,0.244,0.831,1.27,147.0,500.0,116.0,1
7.0,37.0,259.0,5.2860000000000005,0.305,1.0,1.46,79.0,?,54.0,1
?,9.0,81.0,1.0,0.728,0.889,7.38,59.0,72.0,8.0,1
?,71.0,781.0,6.455,0.6659999999999999,0.937,6.19,520.0,732.0,84.0,1
10.0,47.0,470.0,4.7,?,0.7809999999999999,?,93.0,367.0,72.0,1
7.0,6.0,42.0,0.857,0.214,0.28600000000000003,9.0,?,12.0,1.0,1
3.0,?,9.0,?,0.889,0.889,8.0,8.0,?,1.0,1
8.0,3.0,24.0,0.375,0.458,0.708,?,11.0,17.0,4.0,1
9.0,47.0,423.0,5.222,0.307,0.872,2.03,130.0,369.0,64.0,1
1.0,40.0,40.0,40.0,0.2,1.0,1.14,8.0,40.0,7.0,1
7.0,128.0,896.0,18.286,0.203,0.6629999999999999,1.33,182.0,594.0,137.0,1
12.0,8.0,96.0,0.667,0.198,1.0,2.11,19.0,96.0,9.0,1
7.0,13.0,91.0,1.857,0.429,0.945,2.05,39.0,86.0,19.0,1
7.0,48.0,336.0,6.857,0.33,0.821,1.44,111.0,276.0,77.0,1
1.0,288.0,288.0,288.0,0.424,1.0,1.02,122.0,288.0,120.0,0
8.0,?,128.0,2.0,?,0.8590000000000001,?,55.0,110.0,25.0,1
85.0,69.0,5865.0,?,0.165,0.441,1.44,969.0,?,674.0,0
65.0,50.0,3250.0,?,?,0.487,245.83,1475.0,1582.0,6.0,0
6.0,114.0,684.0,19.0,0.278,0.741,1.76,190.0,507.0,108.0,1
12.0,20.0,240.0,1.6669999999999998,0.525,0.8540000000000001,9.0,126.0,205.0,14.0,1
7.0,46.0,322.0,6.5710000000000015,0.416,0.7759999999999999,2.63,134.0,250.0,51.0,1
3.0,550.0,1650.0,183.33,0.339,0.401,15.11,559.0,662.0,37.0,0
9.0,24.0,216.0,2.667,?,1.0,2.9,116.0,216.0,40.0,1
9.0,36.0,324.0,4.0,0.611,0.926,3.36,198.0,300.0,59.0,1
13.0,400.0,5200.0,30.769,?,?,4.52,1891.0,3168.0,418.0,1
9.0,12.0,108.0,1.3330000000000002,0.426,1.0,1.64,46.0,108.0,28.0,1
9.0,34.0,306.0,3.778,0.28800000000000003,0.6409999999999999,2.1,88.0,?,42.0,1
6.0,4.0,24.0,0.667,0.417,0.5,5.0,10.0,12.0,2.0,1
7.0,29.0,203.0,4.143,0.281,0.7829999999999999,1.33,57.0,159.0,43.0,1
5.0,?,35.0,1.4,0.429,0.971,1.36,15.0,34.0,11.0,1
9.0,343.0,3087.0,38.111,0.162,0.677,1.24,499.0,2091.0,401.0,1
7.0,214.0,1498.0,30.571,0.461,0.865,2.95,691.0,1296.0,?,1
8.0,32.0,256.0,4.0,0.23,0.613,1.4,59.0,157.0,42.0,1
11.0,71.0,781.0,6.455,0.461,0.659,?,360.0,515.0,65.0,1
1.0,?,18.0,?,0.5,1.0,3.0,9.0,18.0,3.0,0
8.0,126.0,1008.0,15.75,0.209,0.573,1.45,211.0,578.0,146.0,1
?,19.0,171.0,2.111,0.386,0.912,2.2,66.0,156.0,?,1
8.0,?,1008.0,15.75,0.188,?,1.27,?,690.0,149.0,1
7.0,92.0,644.0,13.143,?,0.713,1.46,92.0,459.0,63.0,1
7.0,18.0,126.0,?,0.365,0.952,1.53,46.0,120.0,?,1
6.0,51.0,306.0,8.5,0.454,?,2.44,139.0,250.0,57.0,1
8.0,?,1128.0,17.625,0.371,0.977,1.84,418.0,1102.0,227.0,1
?,50.0,400.0,6.25,0.428,0.74,2.31,171.0,296.0,74.0,1
11.0,?,2981.0,24.636,0.278,0.728,1.99,829.0,2171.0,417.0,1
10.0,228.0,2280.0,22.8,0.26,0.61,1.87,592.0,1390.0,316.0,1
8.0,141.0,1128.0,17.625,0.447,0.932,2.45,504.0,1051.0,206.0,1
10.0,20.0,200.0,2.0,0.275,0.91,1.9,55.0,182.0,29.0,1
7.0,59.0,413.0,?,0.15,0.5760000000000001,1.38,62.0,238.0,45.0,1
9.0,8.0,72.0,0.889,0.222,0.736,1.78,16.0,53.0,9.0,1
?,22.0,44.0,11.0,0.477,1.0,21.0,?,44.0,1.0,0
?,38.0,380.0,3.8,0.387,0.887,2.49,147.0,337.0,59.0,1
24.0,186.0,4464.0,7.75,?,0.989,7.4,2256.0,4413.0,?,1
11.0,183.0,2013.0,16.636,0.481,0.747,4.66,969.0,1503.0,208.0,1
?,7.0,35.0,?,0.429,0.8859999999999999,2.5,15.0,31.0,6.0,1
79.0,159.0,12561.0,2.013,?,?,51.4,4009.0,?,78.0,1
10.0,48.0,480.0,4.8,0.331,0.742,2.37,?,356.0,67.0,1
7.0,2.0,14.0,0.28600000000000003,0.643,0.7140000000000001,9.0,9.0,10.0,1.0,0
5.0,26.0,130.0,5.2,?,0.985,1.89,68.0,128.0,36.0,1
9.0,?,2412.0,?,0.198,0.637,1.36,478.0,?,351.0,1
10.0,31.0,310.0,3.1,0.339,?,2.14,105.0,221.0,49.0,1
7.0,17.0,119.0,2.4290000000000003,?,0.782,1.81,47.0,93.0,26.0,1
10.0,511.0,5110.0,51.1,0.158,0.625,1.35,805.0,3194.0,596.0,1
7.0,?,343.0,7.0,0.297,0.6409999999999999,?,?,220.0,49.0,1
5.0,6.0,30.0,?,0.433,0.733,13.0,13.0,22.0,1.0,1
13.0,311.0,4043.0,23.923,0.21600000000000005,0.759,1.63,873.0,3069.0,537.0,1
13.0,67.0,871.0,5.154,0.4320000000000001,0.517,6.6,376.0,450.0,?,1
6.0,?,42.0,1.167,0.476,0.976,2.22,20.0,41.0,9.0,1
8.0,16.0,?,2.0,0.477,0.906,2.44,61.0,116.0,?,1
9.0,83.0,747.0,9.222,0.292,0.909,2.42,218.0,679.0,90.0,1
?,375.0,2625.0,53.57100000000001,0.092,0.428,1.21,241.0,1124.0,200.0,1
10.0,19.0,190.0,1.9,0.584,0.8420000000000001,6.94,111.0,160.0,16.0,1
?,41.0,287.0,5.857,0.261,0.885,1.32,75.0,254.0,57.0,1
